id_mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
1476022,2024,JULIO,JUEVES,2024-07-25,7,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.600121,-58.453426,1
1476023,2024,JULIO,JUEVES,2024-07-25,8,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.594533,-58.430457,1
1476024,2024,JULIO,JUEVES,2024-07-25,20,Robo,Robo total,NO,NO,CABALLITO,6,-34.60594,-58.430673,1
1476025,2024,JULIO,JUEVES,2024-07-25,23,Robo,Robo total,NO,NO,CHACARITA,15,-34.582073,-58.450708,1
1476026,2024,JULIO,JUEVES,2024-07-25,21,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.605945,-58.42758,1
1476027,2024,JULIO,JUEVES,2024-07-25,14,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.60451,-58.386528,1
1476028,2024,JULIO,JUEVES,2024-07-25,23,Robo,Robo total,NO,NO,CHACARITA,15,-34.583347,-58.450288,1
1476029,2024,JULIO,JUEVES,2024-07-25,18,Robo,Robo automotor,SI,NO,PARQUE AVELLANEDA,9,-34.655959,-58.479576,1
1476030,2024,JULIO,JUEVES,2024-07-25,0,Robo,Robo total,NO,NO,SAN TELMO,1,-34.617632,-58.374428,1
1476031,2024,JULIO,JUEVES,2024-07-25,20,Robo,Robo total,NO,NO,ALMAGRO,5,-34.614275,-58.418655,1
1476032,2024,JULIO,JUEVES,2024-07-25,14,Hurto,Hurto total,NO,NO,LINIERS,9,-34.654882,-58.523499,1
1476033,2024,JULIO,JUEVES,2024-07-25,11,Hurto,Hurto automotor,NO,NO,VILLA CRESPO,15,-34.59408,-58.441139,1
1476034,2024,JULIO,JUEVES,2024-07-25,19,Robo,Robo total,NO,NO,MONSERRAT,1,-34.610886,-58.386209,1
1476035,2024,JULIO,JUEVES,2024-07-25,8,Robo,Robo total,NO,NO,VILLA DEL PARQUE,11,-34.611749,-58.493817,1
1476036,2024,JULIO,JUEVES,2024-07-25,4,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.605531,-58.390154,1
1476037,2024,JULIO,JUEVES,2024-07-25,21,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.592897,-58.441817,1
1476038,2024,JULIO,JUEVES,2024-07-25,21,Robo,Robo total,NO,NO,CABALLITO,6,-34.608724,-58.430477,1
1476039,2024,JULIO,JUEVES,2024-07-25,14,Robo,Robo total,SI,NO,PALERMO,14,-34.570461,-58.434423,1
1476040,2024,JULIO,JUEVES,2024-07-25,0,Robo,Robo total,NO,NO,FLORES,7,-34.634456,-58.467963,1
1476041,2024,JULIO,JUEVES,2024-07-25,17,Robo,Robo total,NO,NO,FLORES,7,-34.629257,-58.464129,1
1476042,2024,JULIO,JUEVES,2024-07-25,23,Robo,Robo total,NO,NO,RECOLETA,2,-34.594844,-58.391187,1
1476043,2024,JULIO,JUEVES,2024-07-25,16,Robo,Robo total,NO,NO,RECOLETA,2,-34.59701,-58.403133,1
1476044,2024,JULIO,JUEVES,2024-07-25,14,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.59564,-58.397385,1
1476045,2024,JULIO,JUEVES,2024-07-25,11,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.665965,-58.483527,1
1476046,2024,JULIO,JUEVES,2024-07-25,7,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7,-34.636112,-58.442676,1
1476047,2024,JULIO,JUEVES,2024-07-25,16,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.607082,-58.378151,1
1476048,2024,JULIO,JUEVES,2024-07-25,15,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.594487,-58.402407,1
1476049,2024,JULIO,JUEVES,2024-07-25,10,Robo,Robo total,NO,NO,RECOLETA,2,-34.595712,-58.38999,1
1476050,2024,JULIO,JUEVES,2024-07-25,18,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.600949,-58.373987,1
1476051,2024,JULIO,JUEVES,2024-07-25,21,Robo,Robo total,NO,NO,VILLA SOLDATI,8,-34.663568,-58.444852,1
1476052,2024,JULIO,JUEVES,2024-07-25,11,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.600205,-58.372647,1
1476053,2024,JULIO,JUEVES,2024-07-25,11,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.601059,-58.375343,1
1476054,2024,JULIO,JUEVES,2024-07-25,22,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.601226,-58.379192,1
1476055,2024,JULIO,JUEVES,2024-07-25,14,Robo,Robo total,SI,NO,VILLA SOLDATI,8,-34.65963,-58.449817,1
1476056,2024,JULIO,JUEVES,2024-07-25,1,Robo,Robo total,NO,NO,FLORES,7,-34.636029,-58.454258,1
1476057,2024,JULIO,JUEVES,2024-07-25,18,Robo,Robo total,NO,NO,FLORES,7,-34.641339,-58.44818,1
1476058,2024,JULIO,JUEVES,2024-07-25,9,Robo,Robo total,NO,NO,FLORES,7,-34.641892,-58.448822,1
1476059,2024,JULIO,JUEVES,2024-07-25,11,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.606775,-58.375862,1
1476060,2024,JULIO,JUEVES,2024-07-25,8,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.603093,-58.370287,1
1476061,2024,JULIO,JUEVES,2024-07-25,19,Hurto,Hurto total,NO,NO,MONSERRAT,1,-34.61237,-58.370549,1
1476062,2024,JULIO,JUEVES,2024-07-25,16,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.59945,-58.400643,1
1476063,2024,JULIO,JUEVES,2024-07-25,13,Robo,Robo total,NO,NO,RECOLETA,2,-34.590667,-58.392624,1
1476064,2024,JULIO,JUEVES,2024-07-25,9,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.556497,-58.441251,1
1476065,2024,JULIO,JUEVES,2024-07-25,8,Robo,Robo total,NO,NO,FLORES,7,-34.625773,-58.457834,1
1476066,2024,JULIO,JUEVES,2024-07-25,18,Robo,Robo total,NO,NO,BELGRANO,13,-34.558288,-58.459916,1
1476067,2024,JULIO,JUEVES,2024-07-25,8,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.554163,-58.455234,1
1476068,2024,JULIO,JUEVES,2024-07-25,8,Hurto,Hurto total,NO,NO,FLORES,7,-34.630705,-58.469639,1
1476069,2024,JULIO,JUEVES,2024-07-25,6,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.556749,-58.442743,1
1476070,2024,JULIO,JUEVES,2024-07-25,18,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.558442,-58.450587,1
1476071,2024,JULIO,JUEVES,2024-07-25,9,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.562339,-58.45477,1
1476072,2024,JULIO,JUEVES,2024-07-25,23,Hurto,Hurto total,NO,NO,FLORES,7,-34.625891,-58.462365,1
1476073,2024,JULIO,JUEVES,2024-07-25,18,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.557604,-58.450527,1
1476074,2024,JULIO,JUEVES,2024-07-25,18,Robo,Robo total,NO,NO,BELGRANO,13,-34.560122,-58.453564,1
1476075,2024,JULIO,JUEVES,2024-07-25,13,Hurto,Hurto total,NO,NO,FLORES,7,-34.626762,-58.472882,1
1476076,2024,JULIO,JUEVES,2024-07-25,14,Hurto,Hurto total,NO,NO,COLEGIALES,13,-34.570084,-58.44847,1
1476077,2024,JULIO,JUEVES,2024-07-25,15,Hurto,Hurto total,NO,NO,COLEGIALES,13,-34.571969,-58.451064,1
1476078,2024,JULIO,JUEVES,2024-07-25,8,Robo,Robo total,SI,NO,BELGRANO,13,-34.565448,-58.45523,1
1476079,2024,JULIO,JUEVES,2024-07-25,8,Robo,Robo total,NO,NO,COLEGIALES,13,-34.578995,-58.452457,1
1476080,2024,JULIO,JUEVES,2024-07-25,16,Robo,Robo total,NO,NO,BELGRANO,13,-34.56744,-58.456197,1
1476081,2024,JULIO,JUEVES,2024-07-25,21,Hurto,Hurto total,NO,NO,FLORES,7,-34.628492,-58.457116,1
1476082,2024,JULIO,JUEVES,2024-07-25,0,Hurto,Hurto total,NO,NO,BARRACAS,4,-34.652685,-58.378926,1
1476083,2024,JULIO,JUEVES,2024-07-25,18,Robo,Robo total,NO,NO,VILLA SANTA RITA,11,-34.611346,-58.481373,1
1476084,2024,JULIO,JUEVES,2024-07-25,15,Hurto,Hurto total,NO,NO,BARRACAS,4,-34.651721,-58.38314,1
1476085,2024,JULIO,JUEVES,2024-07-25,8,Hurto,Hurto automotor,NO,NO,VILLA URQUIZA,12,-34.568895,-58.487536,1
1476086,2024,JULIO,JUEVES,2024-07-25,14,Robo,Robo total,NO,NO,VILLA SANTA RITA,11,-34.612325,-58.482503,1
1476087,2024,JULIO,JUEVES,2024-07-25,1,Hurto,Hurto total,NO,NO,COGHLAN,12,-34.557714,-58.473941,1
1476088,2024,JULIO,JUEVES,2024-07-25,17,Robo,Robo total,NO,NO,BARRACAS,4,-34.63689,-58.3727,1
1476089,2024,JULIO,JUEVES,2024-07-25,17,Hurto,Hurto total,NO,NO,BARRACAS,4,-34.648171,-58.372831,1
1476090,2024,JULIO,JUEVES,2024-07-25,19,Robo,Robo total,NO,NO,VILLA URQUIZA,12,-34.576607,-58.475134,1
1476091,2024,JULIO,JUEVES,2024-07-25,1,Robo,Robo total,SI,SI,BARRACAS,4,-34.63867,-58.37459,1
1476092,2024,JULIO,JUEVES,2024-07-25,8,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.563753,-58.49333,1
1476093,2024,JULIO,JUEVES,2024-07-25,8,Hurto,Hurto total,NO,NO,BARRACAS,4,-34.634825,-58.375418,1
1476094,2024,JULIO,JUEVES,2024-07-25,15,Hurto,Hurto total,NO,NO,BARRACAS,4,-34.640651,-58.374346,1
1476095,2024,JULIO,JUEVES,2024-07-25,22,Robo,Robo total,NO,NO,VILLA URQUIZA,12,-34.578294,-58.495938,1
1476096,2024,JULIO,JUEVES,2024-07-25,14,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.565751,-58.479251,1
1476097,2024,JULIO,JUEVES,2024-07-25,14,Robo,Robo total,NO,NO,BARRACAS,4,-34.633818,-58.374324,1
1476098,2024,JULIO,JUEVES,2024-07-25,18,Robo,Robo total,SI,NO,PATERNAL,15,-34.602559,-58.466083,1
1476099,2024,JULIO,JUEVES,2024-07-25,23,Robo,Robo total,NO,NO,BARRACAS,4,-34.628632,-58.372195,1
1476100,2024,JULIO,JUEVES,2024-07-25,17,Robo,Robo total,NO,NO,VILLA GRAL. MITRE,11,-34.609168,-58.471783,1
1476101,2024,JULIO,VIERNES,2024-07-26,22,Robo,Robo automotor,NO,NO,BARRACAS,4,-34.636934,-58.373393,1
1476102,2024,JULIO,VIERNES,2024-07-26,5,Robo,Robo total,NO,NO,BARRACAS,4,-34.649814,-58.382093,1
1476103,2024,JULIO,VIERNES,2024-07-26,18,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.567252,-58.488159,1
1476104,2024,JULIO,VIERNES,2024-07-26,7,Robo,Robo total,NO,NO,COGHLAN,12,-34.562088,-58.480265,1
1476105,2024,JULIO,VIERNES,2024-07-26,16,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.573781,-58.485457,1
1476106,2024,JULIO,VIERNES,2024-07-26,12,Hurto,Hurto total,NO,NO,COGHLAN,12,-34.561688,-58.467685,1
1476107,2024,JULIO,VIERNES,2024-07-26,7,Robo,Robo total,NO,NO,VILLA SANTA RITA,11,-34.618329,-58.48908,1
1476108,2024,JULIO,VIERNES,2024-07-26,17,Robo,Robo total,NO,NO,BARRACAS,4,-34.633183,-58.375497,1
1476109,2024,JULIO,VIERNES,2024-07-26,9,Hurto,Hurto automotor,NO,NO,COGHLAN,12,-34.56036,-58.477065,1
1476110,2024,JULIO,VIERNES,2024-07-26,12,Hurto,Hurto total,NO,NO,VILLA SANTA RITA,11,-34.622649,-58.482152,1
1476111,2024,JULIO,VIERNES,2024-07-26,18,Robo,Robo total,NO,NO,BARRACAS,4,-34.627041,-58.372614,1
1476112,2024,JULIO,VIERNES,2024-07-26,14,Robo,Robo total,NO,NO,BARRACAS,4,-34.642428,-58.373779,1
1476113,2024,JULIO,VIERNES,2024-07-26,23,Robo,Robo total,NO,SI,VILLA URQUIZA,12,-34.573418,-58.473246,1
1476114,2024,JULIO,VIERNES,2024-07-26,17,Robo,Robo total,NO,NO,VILLA PUEYRREDON,12,-34.569999,-58.509038,1
1476115,2024,JULIO,VIERNES,2024-07-26,17,Hurto,Hurto total,NO,NO,VILLA SANTA RITA,11,-34.61645,-58.48999,1
1476116,2024,JULIO,VIERNES,2024-07-26,14,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.576967,-58.488863,1
1476117,2024,JULIO,VIERNES,2024-07-26,19,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.565916,-58.494105,1
1476118,2024,JULIO,VIERNES,2024-07-26,7,Robo,Robo total,NO,NO,BARRACAS,4,-34.652975,-58.383617,1
1476119,2024,JULIO,VIERNES,2024-07-26,14,Robo,Robo total,NO,NO,BARRACAS,4,-34.645919,-58.369468,1
1476120,2024,JULIO,VIERNES,2024-07-26,9,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.572981,-58.488061,1
1476121,2024,JULIO,VIERNES,2024-07-26,18,Robo,Robo total,NO,NO,VILLA PUEYRREDON,12,-34.569999,-58.509038,1
1476122,2024,JULIO,VIERNES,2024-07-26,20,Robo,Robo total,NO,SI,VILLA URQUIZA,12,-34.57348,-58.48065,1
1476123,2024,JULIO,VIERNES,2024-07-26,8,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7,-34.6364,-58.434345,1
1476124,2024,JULIO,VIERNES,2024-07-26,11,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.575285,-58.49226,1
1476125,2024,JULIO,VIERNES,2024-07-26,23,Robo,Robo total,NO,NO,SAN TELMO,1,-34.625979,-58.372551,1
1476126,2024,JULIO,VIERNES,2024-07-26,11,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.637191,-58.451577,1
1476127,2024,JULIO,VIERNES,2024-07-26,17,Robo,Robo total,SI,NO,NUEVA POMPEYA,4,-34.648194,-58.427696,1
1476128,2024,JULIO,VIERNES,2024-07-26,11,Hurto,Hurto total,NO,NO,,,,,1
1476129,2024,JULIO,VIERNES,2024-07-26,20,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.599914,-58.388247,1
1476130,2024,JULIO,VIERNES,2024-07-26,8,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.597208,-58.39343,1
1476131,2024,JULIO,VIERNES,2024-07-26,12,Robo,Robo total,NO,NO,BALVANERA,3,-34.613032,-58.411625,1
1476132,2024,JULIO,VIERNES,2024-07-26,18,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.612279,-58.400268,1
1476133,2024,JULIO,VIERNES,2024-07-26,8,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.595687,-58.439225,1
1476134,2024,JULIO,VIERNES,2024-07-26,9,Robo,Robo total,NO,NO,CHACARITA,15,-34.586916,-58.443376,1
1476135,2024,JULIO,VIERNES,2024-07-26,13,Hurto,Hurto total,NO,NO,BARRACAS,4,-34.645796,-58.396822,1
1476136,2024,JULIO,VIERNES,2024-07-26,8,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.608828,-58.429239,1
1476137,2024,JULIO,VIERNES,2024-07-26,20,Hurto,Hurto total,NO,NO,,,,,1
1476138,2024,JULIO,VIERNES,2024-07-26,12,Hurto,Hurto total,NO,NO,BOEDO,5,-34.630907,-58.416678,1
1476139,2024,JULIO,VIERNES,2024-07-26,14,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4,-34.628789,-58.401902,1
1476140,2024,JULIO,VIERNES,2024-07-26,10,Hurto,Hurto total,NO,NO,PALERMO,14,-34.583605,-58.426582,1
1476141,2024,JULIO,VIERNES,2024-07-26,18,Robo,Robo total,NO,NO,RETIRO,1,-34.598009,-58.383468,1
1476142,2024,JULIO,VIERNES,2024-07-26,14,Robo,Robo total,NO,NO,FLORES,7,-34.633877,-58.454522,1
1476143,2024,JULIO,VIERNES,2024-07-26,15,Hurto,Hurto total,NO,NO,RETIRO,1,-34.585252,-58.366661,1
1476144,2024,JULIO,VIERNES,2024-07-26,10,Hurto,Hurto total,NO,NO,VILLA REAL,10,-34.614417,-58.52982,1
1476145,2024,JULIO,VIERNES,2024-07-26,6,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7,-34.640728,-58.445011,1
1476146,2024,JULIO,VIERNES,2024-07-26,21,Robo,Robo total,NO,NO,CONSTITUCION,1,-34.628572,-58.381456,1
1476147,2024,JULIO,VIERNES,2024-07-26,16,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.63719,-58.44513,1
1476148,2024,JULIO,VIERNES,2024-07-26,9,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.557621,-58.462731,1
1476149,2024,JULIO,VIERNES,2024-07-26,8,Robo,Robo total,NO,NO,CONSTITUCION,1,-34.630626,-58.381664,1
1476150,2024,JULIO,VIERNES,2024-07-26,8,Hurto,Hurto total,NO,NO,VILLA ORTUZAR,15,-34.578522,-58.473413,1
1476151,2024,JULIO,VIERNES,2024-07-26,13,Hurto,Hurto total,NO,NO,COGHLAN,12,-34.565422,-58.473861,1
1476152,2024,JULIO,VIERNES,2024-07-26,12,Robo,Robo total,NO,NO,VILLA LUGANO,8,-34.660587,-58.483026,1
1476153,2024,JULIO,VIERNES,2024-07-26,17,Robo,Robo total,NO,NO,VILLA RIACHUELO,8,-34.69035,-58.478369,1
1476154,2024,JULIO,VIERNES,2024-07-26,21,Robo,Robo total,NO,NO,BELGRANO,13,-34.555084,-58.459074,1
1476155,2024,JULIO,VIERNES,2024-07-26,2,Robo,Robo total,NO,NO,PALERMO,14,-34.577926,-58.429279,1
1476156,2024,JULIO,VIERNES,2024-07-26,6,Robo,Robo total,NO,NO,NUEVA POMPEYA,4,-34.650456,-58.404669,1
1476157,2024,JULIO,VIERNES,2024-07-26,11,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.559164,-58.45902,1
1476158,2024,JULIO,VIERNES,2024-07-26,5,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.613888,-58.409894,1
1476159,2024,JULIO,VIERNES,2024-07-26,23,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.629441,-58.43394,1
1476160,2024,JULIO,VIERNES,2024-07-26,0,Robo,Robo total,NO,NO,BELGRANO,13,-34.568737,-58.468085,1
1476161,2024,JULIO,VIERNES,2024-07-26,0,Robo,Robo total,SI,NO,SAN TELMO,1,-34.625573,-58.375093,1
1476162,2024,JULIO,VIERNES,2024-07-26,22,Robo,Robo total,SI,NO,COLEGIALES,13,-34.580298,-58.449662,1
1476163,2024,JULIO,VIERNES,2024-07-26,6,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.636124,-58.429814,1
1476164,2024,JULIO,VIERNES,2024-07-26,6,Robo,Robo total,NO,NO,NUEVA POMPEYA,4,-34.643635,-58.422,1
1476165,2024,JULIO,VIERNES,2024-07-26,0,Robo,Robo total,SI,SI,MATADEROS,9,-34.66594,-58.503922,1
1476166,2024,JULIO,VIERNES,2024-07-26,15,Robo,Robo total,NO,SI,FLORES,7,-34.635512,-58.467474,1
1476167,2024,JULIO,VIERNES,2024-07-26,12,Hurto,Hurto total,NO,NO,FLORES,7,-34.635512,-58.458787,1
1476168,2024,JULIO,VIERNES,2024-07-26,13,Hurto,Hurto total,NO,NO,MONSERRAT,1,-34.613984,-58.377554,1
1476169,2024,JULIO,VIERNES,2024-07-26,21,Robo,Robo total,NO,NO,RECOLETA,2,-34.592789,-58.387962,1
1476170,2024,JULIO,VIERNES,2024-07-26,18,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.614209,-58.39749,1
1476171,2024,JULIO,VIERNES,2024-07-26,18,Hurto,Hurto total,NO,NO,VILLA SANTA RITA,11,-34.621271,-58.479303,1
1476172,2024,JULIO,VIERNES,2024-07-26,10,Hurto,Hurto total,NO,NO,AGRONOMIA,15,-34.590805,-58.49632,1
1476173,2024,JULIO,VIERNES,2024-07-26,12,Hurto,Hurto total,NO,NO,PALERMO,14,-34.589124,-58.415739,1
1476174,2024,JULIO,VIERNES,2024-07-26,2,Robo,Robo automotor,SI,NO,VILLA LUGANO,8,-34.666919,-58.477044,1
1476175,2024,JULIO,VIERNES,2024-07-26,20,Hurto,Hurto automotor,NO,NO,PARQUE AVELLANEDA,9,-34.651014,-58.472892,1
1476176,2024,JULIO,VIERNES,2024-07-26,18,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.604244,-58.380578,1
1476177,2024,JULIO,VIERNES,2024-07-26,14,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.572231,-58.395125,1
1476178,2024,JULIO,VIERNES,2024-07-26,23,Robo,Robo total,SI,NO,FLORES,7,-34.650434,-58.44524,1
1476179,2024,JULIO,VIERNES,2024-07-26,23,Robo,Robo total,NO,NO,VILLA ORTUZAR,15,-34.586196,-58.464612,1
1476180,2024,JULIO,VIERNES,2024-07-26,18,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.56202,-58.45668,1
1476181,2024,JULIO,VIERNES,2024-07-26,13,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.594382,-58.402325,1
1476182,2024,JULIO,VIERNES,2024-07-26,8,Robo,Robo total,NO,NO,BARRACAS,4,-34.640507,-58.37994,1
1476183,2024,JULIO,VIERNES,2024-07-26,10,Robo,Robo total,NO,SI,CABALLITO,6,-34.612668,-58.438699,1
1476184,2024,JULIO,VIERNES,2024-07-26,13,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.565801,-58.462009,1
1476185,2024,JULIO,VIERNES,2024-07-26,20,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.60292,-58.383821,1
1476186,2024,JULIO,VIERNES,2024-07-26,20,Robo,Robo total,NO,NO,FLORES,7,-34.625312,-58.463898,1
1476187,2024,JULIO,VIERNES,2024-07-26,23,Robo,Robo total,NO,NO,PALERMO,14,-34.592053,-58.423266,1
1476188,2024,JULIO,VIERNES,2024-07-26,4,Hurto,Hurto total,NO,NO,BOCA,4,-34.62464,-58.35884,1
1476189,2024,JULIO,VIERNES,2024-07-26,20,Hurto,Hurto total,NO,NO,PALERMO,14,-34.587057,-58.415168,1
1476190,2024,JULIO,VIERNES,2024-07-26,19,Robo,Robo total,NO,NO,VILLA SOLDATI,8,-34.657519,-58.432532,1
1476191,2024,JULIO,VIERNES,2024-07-26,15,Robo,Robo total,SI,NO,VILLA SOLDATI,8,-34.661068,-58.454552,1
1476192,2024,JULIO,VIERNES,2024-07-26,16,Robo,Robo total,NO,NO,CHACARITA,15,-34.589404,-58.44526,1
1476193,2024,JULIO,VIERNES,2024-07-26,13,Robo,Robo total,NO,NO,PALERMO,14,-34.593377,-58.415271,1
1476194,2024,JULIO,VIERNES,2024-07-26,5,Robo,Robo total,NO,NO,,,,,1
1476195,2024,JULIO,VIERNES,2024-07-26,8,Hurto,Hurto total,NO,NO,LINIERS,9,-34.648048,-58.508946,1
1476196,2024,JULIO,VIERNES,2024-07-26,13,Robo,Robo total,NO,NO,BARRACAS,4,-34.634508,-58.387989,1
1476197,2024,JULIO,VIERNES,2024-07-26,23,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.685589,-58.459663,1
1476198,2024,JULIO,VIERNES,2024-07-26,12,Robo,Robo total,SI,SI,VILLA ORTUZAR,15,-34.579917,-58.475472,1
1476199,2024,JULIO,VIERNES,2024-07-26,14,Hurto,Hurto total,NO,NO,PATERNAL,15,-34.602074,-58.462222,1
1476200,2024,JULIO,VIERNES,2024-07-26,15,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.56351,-58.504946,1
1476201,2024,JULIO,VIERNES,2024-07-26,10,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.607269,-58.432833,1
1476202,2024,JULIO,VIERNES,2024-07-26,7,Robo,Robo total,NO,NO,LINIERS,9,-34.644217,-58.517766,1
1476203,2024,JULIO,VIERNES,2024-07-26,6,Hurto,Hurto total,NO,NO,RETIRO,1,-34.586498,-58.374529,1
1476204,2024,JULIO,VIERNES,2024-07-26,21,Robo,Robo total,NO,NO,FLORES,7,-34.642561,-58.456916,1
1476205,2024,JULIO,VIERNES,2024-07-26,18,Hurto,Hurto total,NO,NO,PALERMO,14,-34.585156,-58.415958,1
1476206,2024,JULIO,VIERNES,2024-07-26,0,Robo,Robo total,NO,NO,VILLA LURO,10,-34.635091,-58.505317,1
1476207,2024,JULIO,VIERNES,2024-07-26,19,Hurto,Hurto total,NO,NO,PALERMO,14,-34.587466,-58.410717,1
1476208,2024,JULIO,VIERNES,2024-07-26,10,Robo,Robo total,NO,NO,BELGRANO,13,-34.560378,-58.463482,1
1476209,2024,JULIO,VIERNES,2024-07-26,17,Robo,Robo total,NO,NO,RECOLETA,2,-34.587461,-58.397216,1
1476210,2024,JULIO,VIERNES,2024-07-26,15,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.56381,-58.462131,1
1476211,2024,JULIO,VIERNES,2024-07-26,17,Robo,Robo total,NO,NO,PATERNAL,15,-34.602142,-58.462359,1
1476212,2024,JULIO,VIERNES,2024-07-26,21,Hurto,Hurto total,NO,NO,NUÑEZ,13,-34.55467,-58.463075,1
1476213,2024,JULIO,VIERNES,2024-07-26,17,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.604067,-58.411749,1
1476214,2024,JULIO,VIERNES,2024-07-26,12,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.683263,-58.47775,1
1476215,2024,JULIO,VIERNES,2024-07-26,21,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.607332,-58.445775,1
1476216,2024,JULIO,VIERNES,2024-07-26,4,Robo,Robo total,NO,NO,VERSALLES,10,-34.634404,-58.529121,1
1476217,2024,JULIO,VIERNES,2024-07-26,15,Robo,Robo total,SI,NO,VILLA SOLDATI,8,-34.659147,-58.451621,1
1476218,2024,JULIO,VIERNES,2024-07-26,21,Robo,Robo total,NO,NO,FLORES,7,-34.646947,-58.443888,1
1476219,2024,JULIO,VIERNES,2024-07-26,9,Robo,Robo total,NO,NO,NUÑEZ,13,-34.557162,-58.466594,1
1476220,2024,JULIO,VIERNES,2024-07-26,12,Robo,Robo total,NO,NO,VILLA RIACHUELO,8,-34.685277,-58.472641,1
1476221,2024,JULIO,VIERNES,2024-07-26,23,Robo,Robo total,NO,NO,VILLA LUGANO,8,-34.684631,-58.461152,1
1476222,2024,JULIO,VIERNES,2024-07-26,12,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.601805,-58.441744,1
1476223,2024,JULIO,VIERNES,2024-07-26,20,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.604588,-58.405481,1
1476224,2024,JULIO,VIERNES,2024-07-26,20,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.605989,-58.444348,1
1476225,2024,JULIO,VIERNES,2024-07-26,23,Robo,Robo total,NO,NO,RETIRO,1,-34.582207,-58.379067,1
1476226,2024,JULIO,VIERNES,2024-07-26,11,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.568706,-58.494363,1
1476227,2024,JULIO,VIERNES,2024-07-26,14,Hurto,Hurto total,NO,NO,BOCA,4,-34.636874,-58.365545,1
1476228,2024,JULIO,VIERNES,2024-07-26,6,Hurto,Hurto total,NO,NO,FLORESTA,10,-34.63541,-58.47786,1
